nome_token,moeda,direcao,total_transacoes,volume_usd,preco_medio_usd
Matic Token,MATIC,BUY,13,200031.19460557052,0.0000840376764361955
Resupply USD,reUSD,SELL,25,3648584.7220883043,1.143556780387255
ApeScreener,APES,BUY,5,52478.22956085777,0.000012155585640163129
priv/acc,priv/acc,BUY,2,67038.60818934001,0.0000013568305366604393
LUKSO Token,LYXe,SELL,1,17424.996462403422,2851.7985056965254
TrumpLite,TRUMPL,BUY,1,6812.269758700663,0.001107904007331558
fly.trade,FLY,BUY,1,72312.59878210071,6.860525784968448e-11
Milady Maker,MILADY,BUY,10,148773.65764370153,2.601629322307451
Kabosu,KABOSU,BUY,7,179731.69084842998,0.0000018938598712437687
Amp,AMP,BUY,5,77781.82055165275,0.0000015790523119756148
SIDUS,SIDUS,BUY,5,42235.75884972472,3.406198343736628e-7
Mythos,MYTH,SELL,6,82269.03608453748,6.472909599818024
Matt Season,MATTSEASON,SELL,1,85247.98128182937,2594489.9060647204
A Hunters Dream,CAW,BUY,16,413216.04122813325,1.918744935927633e-11
Data Lake Token,LAKE,BUY,3,34733.96572770209,6.593371546658096e-7
TRUMP2028,TRUMP2028,SELL,2,19826.492972136875,25462842.60836416
Bro Code,BRODE,BUY,1,11566.649266032575,4.107116285000864e-11
Chain,XCN,BUY,33,1879059.39277588,0.000007209982886628156
Nakamoto.Games,NAKA,BUY,23,296719.5367187351,1.5975152705382378
Vatan,VATAN,BUY,3,29269.12309245709,0.022467732979033456
Chrome Hearts,CHROME HEARTS,SELL,1,20214.737346722108,983115641.1513793
SuperFarm,SUPER,BUY,34,2742943.5828871755,0.00030618172712081477
Illuvium,ILV,SELL,15,644752.7752404207,177.31408909161954
Jesus Coin,JESUS,BUY,11,106395.50773853631,1.8394782361372286e-11
Kabochan's walking bag,KABOBAG,SELL,1,47511.81212011718,7484651.156484019
Aiyana Udesen is Matt Furies Partner,UDESEN,BUY,1,8951.940814798336,2.991308333921241e-11
ChainGPT,CGPT,BUY,12,442441.3908604418,0.12462333355192584
ResonaX,RESONAX,SELL,1,12602.463242096963,7002542.381799381
Boson Token,BOSON,SELL,1,6850.361286535852,18896.47395472634
Wrapped BTC,WBTC,BUY,1116,3541923707.137428,28257.28178249311
ChainLink Token,LINK,BUY,265,117043485.85466345,9.960620536030179
Muhdo Hub,DNA,BUY,6,79162.73139334902,9.952933229477629e-7
Shiba v2 Limited,SHIBA2,BUY,14,198412.96647387592,0.0071292455262154915
Crypto Barn,BARN,BUY,6,273553.93355613836,1.6635159934592022e-7
Lickbuddy,LICKBUDDY,BUY,1,20473.682693472816,3.329882796649243e-9
AltCTRL,CTRL,SELL,4,42413.190633647304,108108.19210535378
Aave Token,AAVE,SELL,208,259816918.93537983,5.86395300406792
Mohu,MOHU,BUY,1,13907.242671479242,5.210489296739548e-7
Convex Token,CVX,SELL,31,545245.4716657943,293.9570555041815
Origin Dollar,OUSD,BUY,15,3672149.320273795,0.998252169169247
Matt Furie's OG Dog,JAPHY,SELL,2,921008.6546610993,1795082.4797833187
luckynumber7,777,BUY,1,12592.511699184604,0.00000264447719358631
XY Oracle,XYO,BUY,9,142209.2228240855,0.0000045075627121560956
RedHive,HIV3,BUY,3,199474.07179366605,0.0000041272204473200076
NonKyotoProtocol,NKP,SELL,15,1152105.2151267442,503787.30155220686
Resolv,RESOLV,SELL,11,3426603.547592857,5244862423.576879
KOMPETE Token,KOMPETE,SELL,1,7199.124287902898,670096.0024467638
Quantoz USDQ,USDQ,SELL,5,51155.56789065124,0.9993848789475115
Oxbull,OXI,BUY,1,13117.167197478151,1.9427737831567634e-8
Baby Toshi,BABYTOSHI,SELL,1,8256.72566928041,41103.03519218573
ELONMUSK,ELONMUSK,SELL,1,9610.12163323108,41632105499098.766
SNOWDOGDAO,SDOG,SELL,2,87207.04168873353,767403.044326414
Frostwolf by Matt Furie,FROST,SELL,3,977671.8182207015,907611.682106864
GATSBY,GATSBY,SELL,8,182279.6578055456,13491.981920678412
Wirex Token,WXT,SELL,2,41641.18979530358,315.24018019264963
Skalya Chain,SKALYA,SELL,1,12945.433539708274,253800.1920783102
GavCoin,GAV,SELL,2,27627.489809584942,50644259742.75102
JPY Coin,JPYC,BUY,9,88482.03672822304,0.007031763842424696
Kondux,KNDX,SELL,11,171465.5103928432,106430.81335175424
Wrapped TON,WTON,SELL,3,44617.54779400079,2349.6255148419455
Wrapped AVAX,WAVAX,BUY,2015,2931481380.4386134,5.447294372204654E22
Milady Cult Coin,CULT,SELL,33,4827457.553710541,3138969.175710668
Eterna AI,ETERNA,SELL,1,457926.67813169933,626900.3816717349
Flight of the Peace Frog,FROG,BUY,2,316591.07884980633,0.000009068500659538316
Gondola,GONDOLA,SELL,1,6194.4675074198,2737008249.658679
Aave Token,AAVE.e,BUY,12,193445.54309832366,11.937471697698845
Balancer,BAL,SELL,21,952532.1925477807,2197.452163644857
Lemmy The Bat,LBAI,SELL,8,132699.41093588487,77293591.27552104
Nemo Sum,NEMO,SELL,2,14197.088459081227,13896612.754254753
Miao The Cat,MIAO,BUY,1,48219.978883354255,1.605981979248764e-8
MedXT,$MedXT,BUY,1,7716.317379196088,0.0000034242242938240323
Monerium EUR emoney,EURe,SELL,29,419348.1163397127,0.8754295371159215
Pantheon,EON,BUY,2,12810.09425599939,0.0000023924057962047376
Tensorplex Staked TAO,stTAO,SELL,9,175638.0972282225,4.846058158359337
GPUnet,GPU,BUY,7,816382.9256280315,0.00031850216826590096
Vanya Lasagna,VANYA,SELL,9,837926.8650927044,361179.8460961311
Rollbit Coin,RLB,BUY,103,6102221.1232784,0.041956624061559936
Fiona,Fiona,BUY,1,11136.933447249232,6.459017582704327e-9
Enjin Coin,ENJ,BUY,2,13902.804298908592,0.00004102256590177657
Chudjak,CHUD,BUY,3,31207.314366959545,1.300368658111835e-7
CryoDAO,CRYO,SELL,1,6096.8364230873085,5090.908893956906
Rusty the Rat,RUSTY,BUY,6,520538.0693954198,3.8871651834619116e-10
Wall Street Pepe,WEPE,SELL,18,529263.8196267541,82581546.15178157
Orbit,ORBIT,BUY,1,10278.073501392562,1.5645105630745423e-8
Nodelight,NODL,BUY,4,38193.078298965534,0.0000668930709126005
Cornbit,CORN,SELL,5,178931.34266163185,38213528.41553641
MARBLEX,MBX,BUY,24,2834619.01064551,1.5986256384396453
RO-AI Scalper,ROAI,SELL,4,348916.65566349396,657948.8890418845
mi prami le kibro,MIPRAMI,BUY,2,12169.630570417592,2.0659045148463022e-10
EaveAI,EAVE,SELL,3,17337.960600375827,31525.883672832588
Beri,BERI,BUY,2,19850.539444684407,6.049180828715064e-8
PancakeSwap Token,Cake,BUY,19,549312.5594865504,0.9166601094281986
Matt Furie World,MATTKING,SELL,1,756152.8831081107,2032615.0572311047
Frank's Dog,PUPSHAW,BUY,1,8756.20347308811,3.883313520372658e-9
DSDDD,DSDDD,BUY,1,21051.179610312818,0.0000037891358940504796
LCX,LCX,SELL,16,392453.59830620314,19162.365780390992
We have a RUNNER,RUNNER,SELL,1,12638.48705291748,3028113.7436044374
Matt Furie is Meme God,MEMEGOD,BUY,5,3842223.748370249,0.0000013801733245575407
Smiler by Matt Furie & Ursula Furie,SMILER,SELL,1,30504.50765773022,22397128.199158106
Freya the Chainbreaker,FREYA,SELL,1,11529.244571402913,25399.63506010478
Mars Plan of ELON MUSK,MARSPEPE,SELL,1,358833.8870676957,3732591.158501406
World of Labubu,LABUBU,BUY,2,897517.9097727048,7.761644565796382e-7
(PoS) Dai Stablecoin,DAI,SELL,448,254600570.37185353,105.02341414899978
Earth 2 Essence,ESS,BUY,6,46769.95674229631,0.000012145713571891538
HypeDoge,HypeDoge,BUY,1,51012.21294377089,3.20768997438946e-14
LanLan Cat,LANLAN,SELL,19,1681747.979884184,3354612.9197590775
Byte,BYTE,BUY,6,66797.78841042898,1.4912779907382184e-9
DevEx,DevEx,SELL,2,60301.9566729127,43925399857.46579
Moochaella Dengson,MOONDENG,BUY,1,5415.199683724593,1.1068703054413127e-7
Donald Trump Save Me,DONALD,SELL,1,8049.525466401355,132755701.07319152
Curve.Fi USD Stablecoin,crvUSD,BUY,27,17966611.424544517,1.0000288053317847
DEXTools,DEXT,SELL,13,349509.35958287667,8397.320312601963
Zentry,ZENT,SELL,8,90786.57342597592,245496.70380015596
Shrub,SHRUB,SELL,13,387270.4500071635,460852.39020010433
Jargon,Jargon,SELL,5,898649.6254855304,2422222.984313886
CATBAL,CATBAL,BUY,4,1411044.1999965159,7.672643356641879e-7
Highstreet token,HIGH,BUY,2,13606.962629554635,0.00022160064396564802
Liquid Agent,LIQUID,SELL,4,333415.4727028085,424222.03576525406
MeTeorite,MTT,SELL,10,1579534.8685651578,147606.74022982217
MiniSab,MSB,SELL,1,13563.622089393712,21454434.791792892
Mu Coin,MU,SELL,24,2.20785140913542989E18,0.4003796483645255
ETH Layer 2 by Vitalik,PLASMA,SELL,1,22051.081473562503,54868162183.24288
Audius,AUDIO,SELL,9,236328.27755623028,34950.045316834265
NEUY (PoS),NEUY,SELL,5,49308.29611872198,82010.61472713512
Frog,FROG,BUY,5,155001.025369354,7.121061781229466e-8
UniBright,UBT,BUY,1,5915.101357041038,0.00000719415760717495
BABYGIRL BY MATT FURIE,BABYGIRL,BUY,2,464742.5318571035,0.000004327989789639733
Bazed Games,BAZED,SELL,4,54395.587822304,59622.99078118074
Epik Prime,EPIK,SELL,2,15639.511044349762,1252597.580528092
Pepita,PEPITA,BUY,1,33741.423367148585,6.680300595185623e-9
REPUBLICAN PARTY,GOP,SELL,1,9607.097947335635,201053780.5009517
Blap by Matt Furie,BLAP,SELL,1,177776.69746569858,396269.4494813352
APE,APE,BUY,1,18542.438277634054,0.00005323961770970428
Lift Dollar,USDL,BUY,31,102739219.60441193,0.9999365822561398
PolkastarterToken,POLS,SELL,6,118916.63087869246,5472.990523660778
BLOCKv Token (PoS),VEE,BUY,1,10392.497661007012,0.00000765433079548311
AUDD,AUDD,BUY,1,7458.318812230739,0.6374035849359252
MAZZE,MAZZE,SELL,3,21094.644235263535,2651365.9205168267
MYST,$MYST,SELL,2,20428.88772770932,436815.6834717906
Maci The Cat,MACI,BUY,5,423617.81485598633,1.2084936032007496e-12
GPUnet,GPU,SELL,7,787884.0782827464,3242.230498254007
AMERICA PARTY,AP,BUY,5,3671152.001140216,0.0000047019568458754205
VDS,VOLLAR,BUY,18,215694.21293128686,0.49482947432564356
USUALX,USUALX,SELL,39,3659235.206380344,0.6866632314461624
GNUS,GNUS,BUY,2,307079.1206340257,2.65216518274904e-7
PowerLedger,POWR,SELL,5,51737.99375771223,13274.616454263823
Rainbow Doge,ROGE,BUY,1,10253.972789070234,1.45258371428416e-8
USD Coin (PoS),USDC,BUY,987,391412371.5625627,3.0138172732546713
Wecan,WECAN,SELL,7,284761.6373590913,142.55492669681757
HeyAnon,Anon,SELL,10,143757.9416396221,2.3063506590000658
MOG CAT,MOG,BUY,25,1206490.805556888,9.404451422201391e-7
LooPIN,LOOPIN,SELL,1,5068.965788608399,7355.454319787635
Medusa in Clash of the Titans 1981,Medusa,BUY,1,21159.475557371923,3.072842009050774e-11
Kill The Bill,KILLBILL,SELL,1,35580.64591693144,39075321.2301182
Grimace,Grimace,BUY,1,25239.343708485645,2.228994326531522e-12
Phil,PHIL,SELL,9,376647.45591034845,694808.8254535239
Smog the rat,SMOG,BUY,2,69302.55678926536,2.2917038337757225e-8
Polytrade (PoS),TRADE,BUY,1,5549.870605099692,0.7404074618547527
Finvesta,FINVESTA,BUY,1,9756.059604932478,2.2637929557855614e-10
Elaine the Girl Pepe,ELAINE,BUY,4,249779.3548251167,4.92294741359507e-8
Young Peezy by Matt Furie,YOUNGPEEZY,BUY,1,297890.75325979077,0.0000010066688182463392
Girls Club by Matt Furie,GIRLS,BUY,2,121027.74478839862,8.125060482678953e-8
One Big Beautiful Bill,OBBB,SELL,1,16928.625867383533,18695628051.327217
Non Playable Character,NPC,BUY,1,37772.97919137086,0.0000106598785471591
King Karak LRT,weETHk,SELL,3,33491.436543302945,1.0430720116667702
Brickken,BKN,SELL,9,117045.51977186602,3.678629097127632
VectorChat.ai,CHAT,SELL,6,130513.84008560062,76152.92596901598
HealthBuddyAI,HBUD,BUY,5,217195.11972671756,0.00001472429486851343
StargateToken,STG,SELL,41,956253.8153592187,5.101792327384384
Space and Time,SXT,BUY,21,1052966.154501244,0.1128698517924654
d(ux)/dt,D(UX)/DT,BUY,2,46221.53135896806,6.015163817754068e-8
Uniswap,UNI,SELL,149,145283361.20814735,896.1138436345717
Neiro,NEIRO,SELL,34,2551753.169397686,29668.951504546378
UMA Voting Token v1,UMA,SELL,8,439133.20348800696,1907.796472717572
LayerEdge,EDGEN,BUY,15,511757.81320622656,0.0000016999589180183369
BYTES,BYTES,BUY,14,231571.72561209998,0.0011930925689061516
SharpLink Gaming,SBET,BUY,23,18577252.965467386,5.53681466514214e-7
Javelin AI,JAVELIN,SELL,1,8483.57799114718,14605692.499341454
MongCoin,$MONG,BUY,2,34161.01204015589,1.5471530576465207e-12
KiboShib,KIBSHI,BUY,23,2386456.472138235,4.684103714914908e-9
Invinos,VINOS,SELL,3,194168.96601900997,1128184.5211719358
Sylo,SYLO,SELL,1,12689.369027023617,5112412.420476393
swETH,swETH,SELL,21,2293789.13109228,0.9163393570069315
Fame AI,FMC,BUY,4,83175.41951275259,2.3589647881008166e-7
SkaiToken,SKAI,SELL,2,23103.305370464645,136.8715468598445
ENA,ENA,SELL,105,38123568.30745427,3006.4940926209165
STASIS EURS Token (PoS),EURS,SELL,9,117155.15428923313,0.8790486458908676
Wonderland Time,TIME,SELL,5,255866.24462247745,477279.97749714705
Book Of Labubu,BOL,SELL,1,31011.744142534968,31765912.289207645
Bugsy,BUGSY,SELL,1,28778.335744912816,24736413328.914368
bitsCrunch Token(PoS),BCUT,BUY,5,50421.43288901596,0.000009747369430349964
Moo Deng,MOODENG,SELL,30,3234829.7172368676,3094219003.0863576
No crying in the casino,CASINO,SELL,1,11231.71409707606,90603577.77008909
Pingu,NOOT,SELL,2,163929.78968656214,104878048.88421108
b-cube.ai Token,BCUBE,SELL,1,6522.569369831065,129560.67455493417
Joe Coin,JOE,SELL,40,4402335.652223838,111059.42474625539
Frank,FRANK,BUY,11,4144129.1765323244,6.580498550927552e-7
MON,MON,SELL,1,23310.20226881884,111776.78949531745
MAKER (PoS),MKR,SELL,2,12364.872376221178,1.4473011632074924
RLUSD,RLUSD,SELL,67,214133178.42276344,0.9997135659006169
GURU Token,GURU,SELL,1,9211.767784392587,752484.7296121177
Gurumon,GURU,BUY,1,6870.115874338124,3.0442013921504745e-9
Aguri-Chan,AGURI,BUY,1,5856.151782286392,1.5297830987917173e-10
POLYMARKET,POLY,SELL,1,8196.268978260403,312240196.29960823
USELESS COIN,USELESS,SELL,1,48560.43940106217,46046256.77936346
Costco,Costco,SELL,4,193359.30047962285,6268493798.436119
defito.finance,DTO,SELL,2,16579.575119327725,2.5810046591618385
NetMind Token,NMT,BUY,14,181965.21421027475,0.8213797129775602
USUALX,USUALX,BUY,41,3570640.0578505057,1.4352079175140657
Wrapped Ether,WETH,BUY,11814,16014145365.836937,1.8880603670381576E28
Pandora,PANDORA,BUY,33,1.5178831176939775E21,2.492394252450972e-14
Mystery,MYSTERY,SELL,8,88676.76175136949,907111677257.7892
DefiDollar DAO,DFD,BUY,1,5351.842345530666,0.000014246394343475804
Elon Musk AI,MuskAI,SELL,1,8386.48321838379,44189659.49495477
GRIMACE,GRIMACE,BUY,1,5031.0125888996145,8.03724729516046e-8
BALLISTIC,BLST,BUY,6,857644.8498420273,0.000008358332458922271
Pepe King Prawn,PEPE,BUY,1,5326.694499464612,2.529141779758293e-7
Scream by ???? ?????,SCREAM,BUY,2,416510.0010324124,2.527952651303373e-7
Forta,FORT,SELL,8,130296.09290972506,18033.432285768202
Nakamoto.Games,NAKA,SELL,20,275943.77607723325,0.6820066766715902
Bitcoin 2.0,BTC2,BUY,6,96040.30219198964,0.000006251521684672404
Obol Network,OBOL,BUY,28,1166973.6573314483,0.041119846485163945
Sylo,SYLO,BUY,1,12115.794707958268,1.955927488774846e-7
Spice,SFI,BUY,1,16247.333052126669,0.013175349041707493
Solidus Ai Tech,SOLIDUS,SELL,1,227815.56814071033,1539117.6147695484
YAI,YAI,SELL,2,132485.98329926087,1473742.430595179
Chainflip,FLIP,BUY,6,60295.99349101974,0.4124603567794363
Retard Finder Coin,RFC,SELL,1,5928.635000046993,156932731.3043691
Playmind AI,PLAI,SELL,2,320636.1209633476,889990.0434989834
Baanx,BXX,SELL,5,73536.12498203602,130058.03421020212
Sharpe AI,SAI,SELL,7,196238.99567728728,111075.20442544778
SSV Token,SSV,SELL,8,260281.0307254987,235.08403134602668
NOBLEBLOCKS,NOBL,BUY,1,6452.028705499694,4.1552602777386524e-7
Chrome Hearts,CHROME HEARTS,BUY,2,25034.228286602618,1.512908664308996e-9
CATBAL,CATBAL,SELL,1,1156397.2669559307,968402.2393726968
ART,ART,BUY,1,8136.428982378872,1.8053012885837567e-7
Aave Token,AAVE,BUY,204,251395004.67754635,67.30255193165212
BET,BET,SELL,74,3924922.608537093,195843.4737947957
CoinDesk DeFi Select Index,DFX,SELL,2,51761.13500176008,1582.7783714062018
HILO,HILO,BUY,6,83697.55247515168,0.000015756291426365356
Maximize AI,MAXI,SELL,2,58651.10669180439,3708094.963698229
PEPE6900,PEPE,SELL,1,20667.182135403742,145418381.43360773
Black Unicorn Corp.,MOON,SELL,8,203311.95497719594,6699951.451504936
SHIKOKU INU,SHIK,SELL,1,9635.214211203885,13766164.925405534
Daniele Sesta,MEMEQUANT,BUY,3,118000.45794790704,0.000001325023648612998
XEN Crypto,XEN,BUY,13,276525.65034829715,2.3530787175715057e-11
Labubu's Friend,NAILONG,BUY,2,2504262.7884906167,0.000009769955202000866
Big Red,$Td,SELL,8,125440.15958209641,6891399.057218773
Skylock AI,Skylock,BUY,2,339377.09619127004,0.000022768753770610378
PEPO,PEPO,BUY,1,16345.860165077222,2.761538215354711e-7
Janet,JANET,SELL,2,54370.776477333624,6092375.697518896
JPY Coin,JPYC,SELL,5,65120.122919219764,142.03866748301803
Masa Token,MASA,SELL,2,20085.16255442026,112986.06293424165
Orbit Bridge Klaytn USD Tether,KUSDT,SELL,36,2220653.5181889413,1.8715243786117075
REAKTOR,RKR,BUY,2,19108.464124932616,4.859872626573739e-10
DARAM AI,Daram,BUY,32,3472699.370155701,1.1640835935337758e-12
Kaws,KAWS,SELL,1,13180.2382295156,35013.17082487891
Lucky or Rekt,YOLO,SELL,1,6176.810126957813,17142956.491939574
Milady Maker,MILADY,SELL,6,88270.45661881712,0.4112727204849542
Robotaxi,TAXI,SELL,2,17865.036976408075,186197.39191588436
Connext,NEXT,SELL,11,754246.7229473679,136470.32265858797
NFTWorld,NFTW,BUY,14,133819.46560108397,0.00930104559868511
Fleabone,BONE,SELL,1,162931.34104155947,5988731.534831058
tao.bot,TAOBOT,SELL,26,1216035.1395994273,5793.178138204811
Chinese Waving Cat,MANEKI-NEKO,BUY,1,10499.694039355183,7.870768631086095e-7
PUFFER,PUFFER,BUY,7,118020.96987510612,0.00008563921848713332
Ludus,LUDUS,SELL,8,248860.16708475625,61654.63386677738
Lombard BTC Vault,LBTCv,SELL,5,80514.70407153852,0.9935590647987382
Official Elon Coin,ELON,SELL,1,26330.119071717923,7494398.882944493
Jester,JEST,SELL,2,16909.457326267308,1183.451107035236
Electrogle,ELECTROGLE,SELL,3,45612.370332618404,17008184.980654765
Lido DAO Token (PoS),LDO,SELL,19,567286.0667175543,1728.2826029877745
DogFrog,DFROG,SELL,1,95274.34735017929,18363709.627295274
Bondex,BDXN,BUY,3,131054.43524097251,9.919010418922896e-11
BABYGIRL By Matt Furie,BABYGIRL,SELL,1,954787.9373312971,156683.1747356497
Trumpepe,TRUMPEPE,SELL,1,18848.42868773203,15724037.769734021
Burger King Pepe,BKP,BUY,1,16198.042182798707,3.99355460913264e-7
Matt Furie's Daughter,URSULA,SELL,1,117428.10435537108,555915.030551424
AIOZ Network,AIOZ,SELL,35,1350599.806778487,6309.267051182746
Mu-Chan,MU,SELL,3,108312.50442620495,7184906894.719684
VDDS,Vollar,BUY,2,13829.169026104608,1.3095187289566108
Wrapped Dione,DIONE,SELL,3,35981.350460483256,2296367.533506344
AVA,AVA,BUY,1,7052.09785430081,0.00022358539891361242
Moon App,APP,SELL,1,5408.468814322437,113.35969214317431
Mokoko,Mokoko,SELL,1,52051.50593088482,41750124.23587295
OMNIME,OMNIME,SELL,1,8137.560925530703,17707324.85776514
Ethereum6900,$Eth6900,BUY,1,26981.08596392019,1.9269685699585487e-8
Book Of Zeus,BOZEUS,SELL,1,15441.678335883384,330626751.7236044
PURRETH,PURRETH,BUY,1,53389.26571957069,3.201597250356919e-13
Electrogle,ELECTROGLE,BUY,3,42306.01076019191,5.991219449992543e-8
Geodnet Token,GEOD,BUY,18,247674.34145165843,0.19732673760081781
Atlas Navi,NAVI,BUY,4,38087.27409415758,0.000011608055144753401
Blub,BLUB,BUY,25,651201.536075171,0.0001188784357706844
HAPI,HAPI,SELL,1,11758.953285761776,704.3946222406323
Jumbo The Cute Elephant,JUMBO,SELL,1,24118.480555068356,17618740.38266258
TetherToken,USDt,BUY,230,157085267.42184448,132.89468125350623
Aura,AURA,BUY,17,1180161.2417729062,0.00006293822813765541
Eagle,EAGLE,BUY,16,783935.9374777572,0.008503821175378432
DMa-xAI,DMa-xAI,BUY,1,36848.56227403543,3.366188445890973e-11
OMI Token,OMI,BUY,2,14132.868930998167,8.149189307132632e-8
BONE SHIBASWAP,BONE,BUY,22,564183.5111178689,3860.593924982793
Yotsuba Koiwai,404,SELL,1,139857.35526078264,13680296.183137195
Elon Make America Great Again,EMAGA,SELL,1,40258.14340497496,113992740.90244885
Peek,PEEK,SELL,2,41925.385693425626,6866334874272.35
Wawa the Frog,WAWA,BUY,3,261537.88535965874,2.0805130165777006e-10
Ethereum is for everyone,ETH IS FOR EVERYONE,SELL,2,19767.366199845288,8716218334.053455
Enjin Coin,ENJ,SELL,2,14146.293790583124,24332.54989380692
? Payments,?PAY,SELL,1,6142.916624468966,13531923.784849904
Staked Frax USD,sfrxUSD,BUY,77,7470867.079807989,1.0616979121008354
StakeWise,SWISE,SELL,5,100607.73081831001,148828.24069745233
Tokenlon,LON,BUY,18,331488.19069912104,0.40975629431713584
eesee,ESE,SELL,1,8031.083234273224,331529.7878159834
Matt Furie's OG Dog,JAPHY,BUY,3,1252582.0889820026,5.260052254774821e-7
Pirate Nation Token,PIRATE,SELL,8,188834.44115439657,39852.68942143081
InfraX AI Network,IFXAI,BUY,3,2604455.1371608195,0.0000015698614339650746
KarratCoin,KARRAT,BUY,11,120758.444822811,0.00002165079977484408
Mira AI,MIRAI,BUY,4,207906.068720181,0.0000036544898173577153
Bridge Bro Bridge,BRIDGE,BUY,5,761328.6120644552,0.000003702819407350515
Mambo,MAMBO,SELL,12,3014325.052314762,4392492028.973999
BoxBet,BXBT,SELL,4,66648.13050948655,124375.21296437828
QUBY,QUBY,SELL,7,101188.9005008291,125502.56206174243
Frank's Dog,PUPSHAW,SELL,1,7690.601378197976,268729304.34239686
Pectra Giraffe,GPECTRA,SELL,13,425444.2048384991,1579551873.7015395
Beast Seller,BEAST,SELL,6,164258.71716241847,558787.1225300597
DOGDRAGON By Matt Furie,DOGDRAGON,SELL,2,41425.51413864423,35016019.15556635
TRUMP MEME,MEME,SELL,28,3607655.9728314215,29939944.25842815
Amino,AMINO,SELL,6,78897.59913882593,15869075.88367045
Crazy Frog,CRAZY,BUY,5,237946.52774496604,1.0451862168526138e-7
Myria,MYRIA,BUY,14,1330866.1785797025,5.27956874123516e-7
CrypTalk,TALK,SELL,13,320594.52779650426,5619.018383109152
